id,title,topic_id,order_index
0f7315bd-d843-41ba-9998-6260c812aea3,Radius of orbit,b74e042f-29ba-44c3-b377-6621b28a84be,2
1b24fe66-90bf-48be-9429-a81e57890c80,Energy of electron,b74e042f-29ba-44c3-b377-6621b28a84be,3
d9293c9f-c497-4e9d-8d0f-01f4c8f3f767,Hydrogen spectrum,b74e042f-29ba-44c3-b377-6621b28a84be,4
c9875f45-8cea-4f96-a1f2-f0d495179cdc,Failure for multi-electron atoms,a53ed20b-d7a9-4f74-a5ab-f5fb0fabca3d,1
68f850a8-b0de-4ada-8f51-589559533691,de Broglie hypothesis,04111f66-1e15-44e4-a55d-b27021d80b72,1
0679d60e-ec4d-4cba-8d3d-ad8304358aaf,Matter waves,04111f66-1e15-44e4-a55d-b27021d80b72,2
ded15f3c-0a96-4913-99c3-1691ed6612b8,Statement of principle,fbf40d7b-d689-4f3c-897e-115698b1aa8a,1
da4ecf5e-0c9a-4477-89a4-daad57a81607,Position-momentum uncertainty,fbf40d7b-d689-4f3c-897e-115698b1aa8a,2
ee13cbef-39a7-40ff-b42c-ce919e6dc612,Schrödinger wave equation (conceptual),e6009104-836e-4cd8-8ddd-3ec9bd092c46,1
c9974d6c-cf2f-4540-8203-149f2413e4d5,Probability density,e6009104-836e-4cd8-8ddd-3ec9bd092c46,2
a20f7eec-910e-4ae9-85c3-da2137ba1a89,s orbitals,c05a3f41-0b18-40db-8105-ce16bc4ddbe7,1
e4e48833-297a-4437-a693-78f5848b4009,p orbitals,c05a3f41-0b18-40db-8105-ce16bc4ddbe7,2
9cfa78fa-46c3-4482-a2c4-4e13d3c008a4,d orbitals,c05a3f41-0b18-40db-8105-ce16bc4ddbe7,3
067ad5c9-634e-43d0-9b96-068d0460b509,Shapes of orbitals,c05a3f41-0b18-40db-8105-ce16bc4ddbe7,4
707adf03-e0f6-4e89-b1cc-41b599e287d4,Radial probability distribution,c05a3f41-0b18-40db-8105-ce16bc4ddbe7,5
8beec5e6-6b8e-44dd-b55a-f9af017c8c40,Principal quantum number,e03dce25-b516-4601-9a52-0d2ed4198f07,1
1d153625-9bb2-4ca9-bdd8-e3843fb1ce0b,Azimuthal quantum number,e03dce25-b516-4601-9a52-0d2ed4198f07,2
6553e210-f111-4f7c-a34c-b627361f5385,Magnetic quantum number,e03dce25-b516-4601-9a52-0d2ed4198f07,3
1d2be997-5360-4d42-8062-79220af8b034,Spin quantum number,e03dce25-b516-4601-9a52-0d2ed4198f07,4
1a6ac56b-cc0d-49a6-b444-0f34fdbfd1b6,Aufbau principle,b9197872-4d1d-4e15-a69f-479cfb519597,1
0c4ea838-5093-4e4c-8efc-5f83fac45d29,Pauli exclusion principle,b9197872-4d1d-4e15-a69f-479cfb519597,2
ee707289-8f90-4a82-ab68-4efc1ede29ea,Hund’s rule,b9197872-4d1d-4e15-a69f-479cfb519597,3
944a3d37-c295-40e2-94bb-8a921309b70a,Stability of half-filled orbitals,b9197872-4d1d-4e15-a69f-479cfb519597,4
807f8383-4d9e-4f2a-ab56-3b62a46776b2,Stability of fully-filled orbitals,b9197872-4d1d-4e15-a69f-479cfb519597,5
ff6caace-4577-4179-be80-c961b0a6400b,Octet rule,6ad6c8b6-ff23-408d-9c60-f37273240d78,1
e315906c-ce50-488b-9196-fea0d949dfa5,Lewis symbols of elements,6ad6c8b6-ff23-408d-9c60-f37273240d78,2
aafbe6ea-8784-4cde-932b-366b033fab72,Lewis structures of molecules and ions,6ad6c8b6-ff23-408d-9c60-f37273240d78,3
f6ab7e81-f702-4edc-8914-9dd7bd0f5192,Limitations of octet rule,6ad6c8b6-ff23-408d-9c60-f37273240d78,4
9785636e-2733-42f1-b7be-da971c0a39f1,Formation of ionic bonds,8e52d9e5-6477-4919-873d-331c5c392fac,1
76e9a7c6-68cf-45b1-8e96-d2865fcf796d,Factors affecting the formation of ionic bonds,8e52d9e5-6477-4919-873d-331c5c392fac,2
898d3985-fffa-47ae-a5dc-05d49ab69e65,Lattice enthalpy,8e52d9e5-6477-4919-873d-331c5c392fac,3
ee78c12a-a1ba-4063-8dcc-1049d9b3d43e,Born–Haber cycle,8e52d9e5-6477-4919-873d-331c5c392fac,4
7e4a50f3-5083-43d7-9886-e10d07076d28,Properties of ionic compounds,8e52d9e5-6477-4919-873d-331c5c392fac,5
f291a206-8092-46df-901b-a0628d6a3a8f,Formation of covalent bonds,b1d62818-562a-4ea1-8f4f-6cc9e9d6a4a0,1
a2a13c5c-890a-4f66-aebb-8a7c103fe755,Concept of electronegativity,b1d62818-562a-4ea1-8f4f-6cc9e9d6a4a0,2
4ba0d888-3604-4600-ac60-79e1756ef083,Fajan’s rule,b1d62818-562a-4ea1-8f4f-6cc9e9d6a4a0,3
10072d42-3655-4d29-8b4d-c915bbba7f0f,Dipole moment,b1d62818-562a-4ea1-8f4f-6cc9e9d6a4a0,4
128b1a6a-0f59-4a68-b3e8-4acf86a3bd4d,Postulates of VSEPR theory,7b6a5ff2-7b0e-4979-ba2f-54b9c1b41373,1
56e7f851-51ef-4c5a-8df4-aee276fc7086,Shapes of simple molecules,7b6a5ff2-7b0e-4979-ba2f-54b9c1b41373,2
3bad6243-3d0b-4daf-af23-ed348d73aab3,Molecular geometries,7b6a5ff2-7b0e-4979-ba2f-54b9c1b41373,3
4c41b9cd-e659-4fc8-b7f9-d1c53e402cdf,Basic concepts of valence bond theory,a396f9e8-7109-4c08-b95c-21dd5885e140,1
97feeb24-b60b-4384-8f02-2c2bc9676571,Overlapping of atomic orbitals,a396f9e8-7109-4c08-b95c-21dd5885e140,2
7314d7df-706e-4c4d-9cfd-56780b20cddd,Sigma bonds,a396f9e8-7109-4c08-b95c-21dd5885e140,3
511047a3-3ea7-422e-83fd-f00f775bae11,Pi bonds,a396f9e8-7109-4c08-b95c-21dd5885e140,4
9d16d083-a45f-440b-b920-1701807ea4c0,sp hybridization,672f156e-1eca-407d-8394-ba8170ba8a9b,1
b58aec42-5e26-476d-b0ef-01119bda994a,sp² hybridization,672f156e-1eca-407d-8394-ba8170ba8a9b,2
5d6be4de-32dc-4065-a638-723f8e99002b,sp³ hybridization,672f156e-1eca-407d-8394-ba8170ba8a9b,3
1b874757-7ea9-43e1-b1ca-711b92ea73de,sp³d hybridization,672f156e-1eca-407d-8394-ba8170ba8a9b,4
12d15983-6c74-408b-80f1-b56ae20d9bec,sp³d² hybridization,672f156e-1eca-407d-8394-ba8170ba8a9b,5
cc7b2bde-fcad-4a93-8444-831996cd1f9d,Resonance structures,179afab6-d6cb-4699-9b10-6416399a7da8,1
7d579292-a6a4-4fa9-9d61-6a6ad6a07817,Resonance hybrid,179afab6-d6cb-4699-9b10-6416399a7da8,2
6244a182-c44e-4fbc-ad5b-780aad918dc1,Resonance energy,179afab6-d6cb-4699-9b10-6416399a7da8,3
cc02769a-fba8-4ba4-be8f-718211108421,Linear combination of atomic orbitals (LCAO),a2c4c674-a117-4d69-8342-c173b49b0f5d,1
971416dd-658e-401d-b52e-13c2bb6cc16e,Bonding molecular orbitals,a2c4c674-a117-4d69-8342-c173b49b0f5d,2
5ff24a98-7869-4f6c-ab9c-dc1498667843,Antibonding molecular orbitals,a2c4c674-a117-4d69-8342-c173b49b0f5d,3
9acb43f1-b672-488f-9924-8f2b204f0224,Molecular orbital electronic configuration,a2c4c674-a117-4d69-8342-c173b49b0f5d,4
ce28f162-eccc-40bf-95d5-e5f0af89a136,Calculation of bond order,9c471fca-d27c-4926-8cdf-9923b550aa22,1
b8f12113-f7c8-46ac-ad38-ec94fc56584e,Relationship between bond order and bond stability,9c471fca-d27c-4926-8cdf-9923b550aa22,2
325a6197-08a5-4979-ba31-7499690f17d2,Diamagnetic molecules,fed455df-c701-4bb7-9dcb-76882924073b,1
240ae8d8-b233-42a8-8505-d3932fc07887,Paramagnetic molecules,fed455df-c701-4bb7-9dcb-76882924073b,2
e1e42b5e-8c9e-41f4-80eb-d8b1d9248974,Bond length,a03d0d2a-ffe6-49c6-b282-78d40ee45a85,1
7380fea1-b6a7-4ba2-a9ec-11cc112aa63e,Bond energy,a03d0d2a-ffe6-49c6-b282-78d40ee45a85,2
9c385f5b-4b85-463a-8082-98a72bf513ab,"Relationship between bond order, bond length and bond energy",a03d0d2a-ffe6-49c6-b282-78d40ee45a85,3
5a729871-f216-4e8e-8c71-67a51512a55e,Electron sea model of metallic bonding,be9a483b-9b65-4bee-b335-87b0b85250ce,1
3e8ff6a0-7d40-4a87-a271-d38375f3ad06,Properties of metals,be9a483b-9b65-4bee-b335-87b0b85250ce,2
a91a0353-0d14-4e4f-a27c-0a9e42758238,Intermolecular hydrogen bonding,3d44b43c-4a45-46fa-8a7a-4ff7f6269a74,1
ec70eec5-25a6-4072-a0e0-de0dbee750d0,Intramolecular hydrogen bonding,3d44b43c-4a45-46fa-8a7a-4ff7f6269a74,2
ed9c7ad5-e6df-448f-b23e-e94d29407eb3,Applications of hydrogen bonding,3d44b43c-4a45-46fa-8a7a-4ff7f6269a74,3
71e563c2-542e-4b5c-92e4-0eb83ca0f7a3,System and surroundings,6893b2a0-bc58-4896-aa5a-22bdae5865b6,1
24975740-de53-484d-aa07-dda022b73334,Types of systems,6893b2a0-bc58-4896-aa5a-22bdae5865b6,2
281af0ad-62b4-4657-ac2f-072dbfa6e7e6,Open system,6893b2a0-bc58-4896-aa5a-22bdae5865b6,3
3c070eaa-568e-4d37-be91-16659d6a003f,Closed system,6893b2a0-bc58-4896-aa5a-22bdae5865b6,4
f2f10012-3682-4410-8a4e-aacfb8639355,Isolated system,6893b2a0-bc58-4896-aa5a-22bdae5865b6,5
13c31510-79bb-426e-9190-d0ddcfe40138,Isothermal process,31936af6-5450-4c6a-8ac5-33ab73b7fd08,1
53cc80ee-46da-4cd6-b458-08f627b1c29d,Adiabatic process,31936af6-5450-4c6a-8ac5-33ab73b7fd08,2
661924cb-3c9c-4aec-a8e7-02c2ddbe83d2,Isobaric process,31936af6-5450-4c6a-8ac5-33ab73b7fd08,3
46451384-5bd8-4fa3-af98-0ce4653f7a80,Isochoric process,31936af6-5450-4c6a-8ac5-33ab73b7fd08,4
02e475b5-df6e-48f9-9047-791b0dda7f1e,Internal energy,a7144327-1094-4db7-99f8-0e7dc7e0ced0,1
8ed42688-0cbd-400c-9fe6-f1a9e2ee2e6e,Work,a7144327-1094-4db7-99f8-0e7dc7e0ced0,2
2901ef13-51d0-4804-bc73-5a8db481338a,Heat,a7144327-1094-4db7-99f8-0e7dc7e0ced0,3
cbfb3e4f-e733-4cb6-a5a1-07947cccdf39,Mathematical expression,a7144327-1094-4db7-99f8-0e7dc7e0ced0,4
b836a51b-1200-4408-80f5-12e1cf6490fc,Enthalpy of reaction,0db2f406-1680-409c-ad05-d47610a2ee00,1
c7a6323f-8efc-4391-9ca9-d6e15d682a03,Enthalpy of formation,0db2f406-1680-409c-ad05-d47610a2ee00,2
485b0592-14b6-46bf-a81c-937d6b0a035b,Enthalpy of combustion,0db2f406-1680-409c-ad05-d47610a2ee00,3
23db2cf9-ad01-470c-80de-44c6055f0da8,Bond enthalpy,0db2f406-1680-409c-ad05-d47610a2ee00,4
5a599a6a-1183-45f4-8576-e23bfdeea132,Atomization enthalpy,0db2f406-1680-409c-ad05-d47610a2ee00,5
7a71f785-7fc5-4b56-b3ad-ac706206a8bc,Law of constant heat summation,426e55fe-4bf0-49c3-a714-ff7ce808c106,1
d0a128cc-f5ba-401d-9c8d-462ccecf1ed6,Entropy,105be2d9-b295-4604-9165-531f81503fcf,1
c9aa11b2-1d09-444c-add8-2057cdaccaff,Entropy change,105be2d9-b295-4604-9165-531f81503fcf,2
66545909-f40d-4330-a543-0e5d645c18e8,Gibbs free energy change,817d1d04-8e9e-4d43-978c-96130e8b7c92,1
8d7f1b39-c682-4189-bd36-f7b7e0db0241,Relationship between ΔG and spontaneity,817d1d04-8e9e-4d43-978c-96130e8b7c92,2
114e2517-7918-4244-9a8a-f7f79c98e3c3,Definition of solution,7c632300-c719-42b6-8251-f7e025996dc0,1
a365e8fc-bd2d-40b4-81e3-19354d90693e,Solute and solvent,7c632300-c719-42b6-8251-f7e025996dc0,2
0ae6f21c-9af7-4daa-a43d-21d52febaef9,Types of solutions based on physical states,7c632300-c719-42b6-8251-f7e025996dc0,3
934ce41c-3d30-4a1e-a6f0-1f9e5fb986e1,Mass percentage (w/w),38d1b54b-4fd6-41cd-94fc-9a4b80474ba9,1
db2eacf4-f763-41f6-9e1f-6b406aed9415,Volume percentage (v/v),38d1b54b-4fd6-41cd-94fc-9a4b80474ba9,2
29aedb8f-26cb-4193-969c-56633f0722a7,Mass by volume percentage (w/v),38d1b54b-4fd6-41cd-94fc-9a4b80474ba9,3
11c39dd2-94f6-4845-a1cd-3b138ac86449,Mole fraction,38d1b54b-4fd6-41cd-94fc-9a4b80474ba9,4
06480c49-b817-4b3a-9b7c-bd319817b3df,Molarity,38d1b54b-4fd6-41cd-94fc-9a4b80474ba9,5
afedd6eb-ead0-4b0e-8b75-af5e556f36d9,Molality,38d1b54b-4fd6-41cd-94fc-9a4b80474ba9,6
9cada16d-82b7-4280-8fc8-b1a678838b1b,Factors affecting solubility of gases in liquids,c102f1e0-57ab-4383-a518-dbf62bb2a793,1
856110da-1fe4-4778-82f5-53320f5e3224,Henry’s Law,c102f1e0-57ab-4383-a518-dbf62bb2a793,2
b8d0e8ff-34a7-40c4-bca8-a29e1f48113b,Applications of Henry’s Law,c102f1e0-57ab-4383-a518-dbf62bb2a793,3
cb1e4651-5acf-4031-8729-bdee78fabf29,Vapour pressure of pure liquids,105c7616-aeb8-4dce-a88d-cd5eddcc3ac0,1
d6a52d9c-7cc6-41d3-bedc-9563f06a89cf,Vapour pressure of solutions,105c7616-aeb8-4dce-a88d-cd5eddcc3ac0,2
db55913e-d011-45f9-98f3-9be178bac575,Raoult’s Law,105c7616-aeb8-4dce-a88d-cd5eddcc3ac0,3
db57b56e-1669-4e9c-a3f0-60a3d924d9cb,Ideal solutions,4e2bbe11-ee3a-4681-80b3-7dd6b9a25c11,1
132d7fa0-f04d-42d9-85c4-33cce086e4af,Properties of ideal solutions,4e2bbe11-ee3a-4681-80b3-7dd6b9a25c11,2
b20245f4-598d-47d3-a00f-429e0f763be1,Non-ideal solutions,4e2bbe11-ee3a-4681-80b3-7dd6b9a25c11,3
cf896e7d-4b35-4efb-baf8-3853c447a5f9,Positive deviation from Raoult’s Law,4e2bbe11-ee3a-4681-80b3-7dd6b9a25c11,4
aa82d5bb-9e1d-49a2-8050-be7ccf21db75,Negative deviation from Raoult’s Law,4e2bbe11-ee3a-4681-80b3-7dd6b9a25c11,5
0b791079-e9d8-4376-ab23-99898444eb0a,Azeotropes,4e2bbe11-ee3a-4681-80b3-7dd6b9a25c11,6
fbcf8a1e-9b96-45df-b9c5-f29614597e91,Relative lowering of vapour pressure,18c8e0cf-4fdc-4d36-abbe-069013a032a0,1
c50832d0-ef82-40d6-b7f2-dc073b252683,Elevation of boiling point,18c8e0cf-4fdc-4d36-abbe-069013a032a0,2
059cbcea-f0cb-4221-974d-8be729a95285,Depression of freezing point,18c8e0cf-4fdc-4d36-abbe-069013a032a0,3
c5a8507c-90c9-4dec-8161-dfa5286672fa,Osmotic pressure,18c8e0cf-4fdc-4d36-abbe-069013a032a0,4
1320d30e-8061-417d-8066-39de78fd0bb3,Determination of molar mass using colligative properties,6566e3e0-a3e0-49a4-85c5-5dbaf1f60884,1
158a941d-d229-4e43-899c-4cbac168e4c9,van’t Hoff factor,ba99e876-9629-47c4-899b-8f7500400485,1
060876a2-ca9a-48bd-848c-025f8d48d97c,Association of solute particles,ba99e876-9629-47c4-899b-8f7500400485,2
4e8fedbc-7f6e-4985-8f4a-cde61ab8e387,Dissociation of solute particles,ba99e876-9629-47c4-899b-8f7500400485,3
61deaeb5-bb64-4aaf-a8a4-04675178e3ff,Dynamic nature of equilibrium,3b5bd709-941e-4b89-bb0e-7f5807444818,1
96ac756b-e520-4f9c-a277-664987250ade,Characteristics of equilibrium,3b5bd709-941e-4b89-bb0e-7f5807444818,2
7352276e-4cc9-4461-ace1-040e08640158,Solid–liquid equilibrium,f1a6920b-01e1-4c03-839b-198cfdb09fad,1
0cfefd63-0638-4f60-a868-0b437ab9ee30,Liquid–gas equilibrium,f1a6920b-01e1-4c03-839b-198cfdb09fad,2
d0efd495-7ce6-418f-bddc-e7ffd6ebd2ce,Solid–gas equilibrium,f1a6920b-01e1-4c03-839b-198cfdb09fad,3
4c787c1b-4e84-4f5c-ad27-3b8df3981a98,Henry’s Law,f1a6920b-01e1-4c03-839b-198cfdb09fad,4
e02945fb-ea5c-41b9-8c92-044dbbfe2255,Law of chemical equilibrium,9ad64dbd-0145-48ac-b613-a2828f34abf1,1
4857664d-f2a1-4f55-8c7c-b7586ccf450c,Law of mass action,9ad64dbd-0145-48ac-b613-a2828f34abf1,2
779f492a-6d63-441e-b09b-32d35e6472df,Equilibrium constant,9ad64dbd-0145-48ac-b613-a2828f34abf1,3
9f74fc3a-9a70-43b6-ac22-e87bf08c6f06,Equilibrium constant in terms of concentration (Kc),94f3dc4f-b8a2-4549-b244-4a358d2e7d03,1
f2d7c5be-3855-44a4-aad0-3be3c0dfe8d5,Equilibrium constant in terms of pressure (Kp),94f3dc4f-b8a2-4549-b244-4a358d2e7d03,2
7b23fe91-3b31-441b-a08c-3966b7ff994e,Relation between Kp and Kc,94f3dc4f-b8a2-4549-b244-4a358d2e7d03,3
0737bdd2-2d90-4a82-8f75-7096c8715f81,Effect of concentration,8807b23d-5715-45b0-b65f-62c3736af327,1
946a2182-33bd-4616-8b7c-4f1bca25957a,Effect of pressure,8807b23d-5715-45b0-b65f-62c3736af327,2
2c573b7a-035d-4874-a34b-ca25d0b2099f,Effect of temperature,8807b23d-5715-45b0-b65f-62c3736af327,3
81201a08-42b0-4d72-be2a-195beabadff1,Effect of catalyst,8807b23d-5715-45b0-b65f-62c3736af327,4
90bca050-8f66-4e24-a6a4-0f7b3e3ab26e,Statement of Le Chatelier’s Principle,89986ff4-a1a3-4d35-be85-465601850a9a,1
3c062d88-d7da-43e6-b8b2-86ebabb1046b,Applications of Le Chatelier’s Principle,89986ff4-a1a3-4d35-be85-465601850a9a,2
cc28caa8-90b9-4531-866d-49b831103ac2,Electrolytes and non-electrolytes,32470cf8-ec49-43a0-b24a-0e0e3cba6a5d,1
11ce7b46-6183-4ecc-96d6-cce1d97e1985,Strong and weak electrolytes,32470cf8-ec49-43a0-b24a-0e0e3cba6a5d,2
327966c0-79aa-42a4-9d32-80b44fee4de1,Arrhenius concept of acids and bases,e0d2d95b-511a-4012-941f-415366e2d44e,1
21ac0de5-1ac7-43a0-9d9d-818341674103,Bronsted–Lowry concept of acids and bases,e0d2d95b-511a-4012-941f-415366e2d44e,2
442ae118-1061-4aab-a25d-511e962b29f4,Lewis concept of acids and bases,e0d2d95b-511a-4012-941f-415366e2d44e,3
94e423af-39f5-4dd0-8f81-e5d10f519e03,Ionization constant of acids,39bd0515-98ec-4fdc-bfa2-63317f94099e,1
d8c66827-1dfd-403a-b02b-06493fb41f25,Ionization constant of bases,39bd0515-98ec-4fdc-bfa2-63317f94099e,2
e35f0e47-6710-4199-b56d-1f55c72d3144,pH scale,63d17665-082d-4511-bd7f-0284811b26ab,1
8db26aa7-d78f-43ea-a5c5-406bc7b84b2b,Calculation of pH,63d17665-082d-4511-bd7f-0284811b26ab,2
5b956a6c-0132-4d72-a399-68a20557859d,Hydrolysis of salts of weak acids and strong bases,bcf43229-6767-46d1-94ee-b12ab8a131c7,1
0c388e99-6d02-4485-9005-b761963ad7de,Hydrolysis of salts of strong acids and weak bases,bcf43229-6767-46d1-94ee-b12ab8a131c7,2
886073a6-80d4-4429-93e1-a301ed306ada,Acidic buffer solutions,fba378a1-fae4-4e82-b2b4-75b63166bfc7,1
9a9ec91d-d7bb-43e3-86ab-c42f77f0ede0,Basic buffer solutions,fba378a1-fae4-4e82-b2b4-75b63166bfc7,2
8e4172b9-3ce3-44f3-81af-2f073bbe28e6,Solubility of sparingly soluble salts,33dd74b0-31da-4914-ac4a-0e7435844ccc,1
ec6d3c1e-cc55-4093-8b0b-5e916e7904e0,Solubility product constant,33dd74b0-31da-4914-ac4a-0e7435844ccc,2
a92f4125-deb5-4902-a51d-8a977cd6257e,Concept of oxidation and reduction,6f794310-a835-4d8e-9f64-75b73728676e,1
eb772068-c450-4065-98c8-89935e5c9f6b,Oxidizing agents and reducing agents,6f794310-a835-4d8e-9f64-75b73728676e,2
3f994ffc-1a48-459e-b5c3-c5ff87ff3d77,Rules for assigning oxidation number,9e9ea31e-f3b2-41a1-9f65-bb090c791313,1
e00adc16-eedc-419a-93b7-371137d1edf9,Calculation of oxidation numbers,9e9ea31e-f3b2-41a1-9f65-bb090c791313,2
8f3b43ae-b126-4dc7-aa94-27cb69c44510,Oxidation number method,53330570-9f31-43fd-827f-2e860e197eb7,1
71f8c064-d58e-4f97-8147-36285e1667ec,Ion-electron method,53330570-9f31-43fd-827f-2e860e197eb7,2
a00eeb07-f979-45ae-8277-6141ccb63502,Conductance,34241e63-7f45-4edd-8a88-32fb9ab3a90e,1
1583a155-b350-49ad-9f4a-789682330cea,Specific conductance,34241e63-7f45-4edd-8a88-32fb9ab3a90e,2
bf67d088-2c9e-405d-9c5e-0325d0269d7f,Molar conductivity,34241e63-7f45-4edd-8a88-32fb9ab3a90e,3
dc63d508-ddf4-45b2-95c8-6f5d04fb5d49,Strong electrolytes,ca6099ef-213b-49c5-8015-ea55547b3813,1
48c6ed8e-a997-444a-aa41-17529f4760f6,Weak electrolytes,ca6099ef-213b-49c5-8015-ea55547b3813,2
66a0f161-ab2d-4668-8027-55bbe31d2e5a,Law of independent migration of ions,6763b869-737e-45ae-858b-12ebc666df50,1
feefbe35-1e7f-439e-9b4a-58bfac6d6863,Applications of Kohlrausch’s Law,6763b869-737e-45ae-858b-12ebc666df50,2
8f7cb124-4f77-4887-bef1-394ec91d39b0,Galvanic cells,46372c40-9768-45b3-8a71-baff9d22c454,1
cfc70f2f-ef5d-4858-8edd-dea1c725e8db,Electrolytic cells,46372c40-9768-45b3-8a71-baff9d22c454,2
37aad7d4-70c2-41f4-b958-307cb43ae020,Standard electrode potential,eb527099-91b5-4250-90f1-4c749c237858,1
e91ca4ff-8dfe-436d-9acc-814057fa0af6,Reference electrode,eb527099-91b5-4250-90f1-4c749c237858,2
d028bb9b-e77d-45ba-a6f6-6e1b55a389a8,Calculation of cell potential,919c8710-3a75-49c2-bae6-f99a02bc1a4f,1
